,tm
2146,49.8
2147,46.8
2148,50.5
2149,33.1
2150,55.1
2151,45.2
2152,46.8
2153,42.9
2154,39.9
2155,51.5
2156,53.0
2157,45.0
2158,58.4
2159,49.8
2160,45.5
2161,45.4
2162,48.5
2163,57.5
2164,63.5
2165,48.0
2167,49.7
2168,51.6
2169,54.4
2170,46.8
2171,49.1
2172,42.7
2173,43.0
2174,43.7
2175,44.4
2176,54.4
2177,57.5
2178,56.5
2179,42.7
2180,51.0
2181,58.1
2182,47.4
2183,46.0
2184,56.5
2185,45.7
2186,42.0
2187,44.0
2188,52.4
2189,37.5
2190,84.8
2191,43.3
2192,54.4
2193,53.2
2194,41.2
2195,43.4
2196,43.6
2197,59.8
2198,50.8
2199,37.0
2200,41.9
2201,45.9
2202,53.7
2203,56.2
2204,50.1
2205,47.8
2206,49.3
2207,45.3
2208,58.6
2209,58.7
2210,57.1
2211,43.2
2212,50.7
2213,54.0
2214,34.8
2215,53.0
2216,49.0
2217,47.8
2218,69.2
2219,49.3
2220,55.2
2221,46.9
2222,25.0
2223,25.0
2224,25.0
2225,25.0
2226,25.0
2227,25.0
2228,25.0
2229,25.0
2230,25.0
2231,25.0
2232,25.0
2233,25.0
2234,25.0
2235,52.4
2236,49.1
2237,50.3
2238,45.7
2239,47.6
2240,47.5
2241,45.4
2242,47.5
2243,47.9
2244,39.4
2245,52.0
2246,44.3
2247,44.2
2248,43.8
2249,46.4
2250,58.5
2251,50.1
2252,47.1
2253,44.3
2254,51.0
2255,44.1
2256,47.5
2257,38.3
2258,45.3
2259,70.7
2260,67.1
2261,44.1
2262,52.4
2263,55.5
2264,67.3
2265,45.3
2266,41.8
2267,38.5
2268,48.4
2269,45.1
2270,61.8
2271,55.1
2272,47.4
2273,40.2
2274,39.8
2275,38.4
2276,51.5
2277,42.8
2278,47.9
2279,49.6
2280,43.3
2281,55.0
2282,55.5
2283,53.3
2284,38.8
2285,50.0
2286,49.1
2287,62.5
2288,52.6
2289,46.9
2290,49.6
2291,46.6
2292,49.0
2293,91.0
2294,52.6
2295,55.4
2296,49.8
2297,37.4
2298,46.7
2299,46.9
2300,50.9
2301,52.4
2302,48.7
2303,51.1
2304,60.3
2305,51.0
2306,41.7
2307,49.8
2308,42.3
2309,56.0
2310,34.0
2311,43.2
2312,42.6
2313,43.7
2314,57.2
2315,44.7
2316,47.9
2317,51.5
2318,48.2
2319,53.4
2320,38.8
2321,79.0
2322,56.9
2323,50.6
2324,54.2
2325,48.4
2326,46.8
2327,39.9
2328,39.1
2329,38.9
2330,44.2
2331,42.8
2332,54.1
2333,36.1
2334,47.6
2335,43.1
2336,46.2
2337,43.4
2338,42.0
2339,45.6
2340,44.1
2341,42.1
2342,45.0
2343,50.9
2344,47.7
2345,53.2
2346,38.1
2347,49.2
2348,50.1
2349,51.3
2350,44.5
2351,46.9
2352,44.0
2353,89.2
2354,71.5
2355,44.5
2356,54.6
2357,57.6
2358,50.4
2359,39.4
2360,50.0
2361,53.3
2362,86.7
2363,52.0
2364,49.2
2365,72.6
2366,46.7
2367,45.5
2368,45.0
2369,47.6
2370,42.1
2371,53.9
2372,35.6
2373,58.8
2374,41.2
2375,82.6
2376,50.1
2377,56.5
2378,45.3
2379,48.0
2380,51.9
2381,56.8
2382,48.6
2383,50.1
2384,75.6
2385,46.2
2386,54.1
2387,60.9
2388,48.7
2389,73.9
2390,46.6
2391,51.7
2392,47.5
2393,50.1
2394,75.2
2395,38.9
2396,39.7
2397,47.9
2398,42.8
2399,53.3
2400,45.9
2401,58.0
2402,42.0
2403,51.5
2404,38.5
2405,68.0
2406,46.8
2407,83.7
2408,39.6
2409,52.0
2410,74.7
2411,50.7
2412,55.7
2413,41.5
2414,49.7
2415,45.0
2416,62.8
2417,49.6
2418,43.1
2419,48.4
2420,44.5
2421,44.2
2422,46.0
2423,34.9
2424,44.4
2425,37.7
2426,44.0
2427,44.5
2428,46.1
2429,50.6
2430,40.0
2431,46.0
2432,42.2
2433,46.5
2434,50.1
2435,56.8
2436,44.0
2437,35.9
2438,51.0
2439,49.8
2440,40.9
2441,46.5
2442,53.6
2443,50.4
2444,39.2
2445,59.2
2446,82.3
2447,79.5
2448,46.3
2449,74.5
2450,84.2
2451,78.5
2452,47.6
2453,53.6
2454,45.6
2455,51.5
2456,49.7
2457,41.4
2458,53.1
2459,41.8
2460,47.5
2461,43.4
2462,44.7
2463,69.9
2464,57.9
2465,53.9
2466,50.2
2467,55.4
2468,46.2
2469,47.4
2470,51.7
2471,45.1
2472,90.1
2473,56.3
2474,48.5
2475,39.9
2476,49.4
2477,57.1
2478,49.0
2479,37.4
2480,25.0
2481,20.0
2482,54.7
2483,20.0
2484,52.0
2485,71.7
2486,69.1
2487,57.4
2488,64.0
2489,54.4
2490,42.3
2491,46.9
2492,48.2
2493,54.6
2494,82.2
2495,43.0
2496,69.3
2497,52.1
2498,34.9
2499,81.4
2500,43.5
2501,47.6
2502,55.0
2503,42.2
2504,48.5
2505,54.1
2506,54.2
2507,44.3
2508,38.4
2509,76.2
2510,49.9
2511,47.0
2512,47.2
2513,49.5
2514,76.9
2515,76.6
2516,41.0
2517,48.5
2518,45.0
2519,64.7
2520,86.9
2521,41.6
2522,42.8
2523,49.0
2524,69.4
2525,51.3
2526,46.6
2527,44.4
2528,44.1
2529,44.5
2530,40.3
2531,39.3
2532,68.0
2533,58.6
2534,38.4
2535,52.3
2536,46.8
2537,87.6
2538,40.9
2539,53.8
2540,45.5
2541,46.6
2542,54.8
2543,41.9
2544,79.1
2545,45.2
2546,46.5
2547,45.7
2548,53.7
2549,46.5
2550,56.4
2551,46.2
2552,53.7
2553,45.0
2554,54.5
2555,48.4
2556,47.9
2557,38.0
2558,73.8
2559,55.7
2560,41.7
2561,45.4
2562,47.8
2563,46.2
2564,41.6
2565,80.5
2566,64.7
2567,54.9
2568,49.9
2569,57.5
2570,52.8
2571,49.1
2572,83.4
2573,44.7
2574,49.1
2575,71.6
2576,46.8
2577,55.6
2578,68.1
2579,42.4
2580,43.6
2581,59.7
2582,67.3
2583,51.9
2584,64.6
2585,68.1
2586,41.4
2587,48.2
2588,56.4
2589,50.6
2590,44.1
2591,53.2
2592,41.5
2593,44.8
2594,41.5
2595,45.7
2596,42.2
2597,54.0
2598,42.2
2599,59.6
2600,54.6
2601,90.7
2602,79.5
2603,64.7
2604,42.4
2605,45.2
2606,40.4
2607,50.5
2608,45.9
2609,48.9
2610,50.1
2611,49.5
2612,49.8
2613,44.1
2614,46.6
2615,34.2
2616,50.5
2617,48.9
2618,47.8
2619,43.8
2620,43.4
2621,42.5
2622,37.9
2623,48.8
2624,53.7
2625,53.8
2626,52.8
2627,42.5
2628,71.2
2629,43.5
2630,37.6
2631,41.2
2632,41.2
2633,66.0
2634,53.8
2635,53.8
2636,50.9
2637,90.6
2638,83.6
2639,50.8
2640,50.3
2641,79.0
2642,41.0
2643,47.7
2644,58.6
2645,44.3
2646,48.5
2647,40.0
2648,50.1
2649,39.1
2650,73.8
2651,43.8
2652,61.4
2653,55.2
2654,37.8
2655,41.2
2656,52.8
2657,35.8
2658,46.9
2659,42.0
2660,44.1
2661,48.4
2662,49.9
2663,42.3
2664,45.0
2665,56.4
2666,47.0
2667,51.1
2668,44.4
2669,46.9
2670,44.3
2671,45.6
2672,54.7
2673,56.6
2674,49.8
2675,49.5
2676,46.2
2677,53.7
2678,46.9
2679,47.4
2680,83.1
2681,46.2
2682,90.2
2683,56.4
2684,55.9
2685,54.5
2686,53.2
2687,54.4
2688,53.8
2689,48.6
2690,47.4
2691,50.3
2692,91.6
2693,40.5
2694,83.0
2695,46.2
2696,48.5
2697,81.6
2698,55.8
2699,52.8
2700,50.1
2701,53.3
2702,47.3
2703,81.2
2704,49.7
2705,42.2
2706,55.0
2707,40.1
2708,52.5
2709,57.0
2710,44.6
2711,89.6
2712,46.8
2713,41.7
2714,41.3
2715,47.9
2716,47.5
2717,57.3
2718,49.0
2719,45.6
2720,58.7
2721,48.4
2722,61.9
2723,39.5
2724,80.0
2725,43.0
2726,38.2
2727,45.0
2728,40.0
2729,49.8
2730,40.0
2731,40.0
2732,40.8
2733,40.0
2734,55.4
2735,40.0
2736,54.7
2737,40.0
2738,48.7
2739,38.1
2740,40.0
2741,40.0
2742,57.8
2743,40.0
2744,50.7
2745,58.1
2746,40.0
2747,46.1
2748,40.0
2749,49.0
2750,61.5
2751,58.5
2752,55.3
2753,25.0
2754,52.1
2755,62.2
2756,61.6
2757,52.1
2758,61.8
2759,53.2
2760,43.2
2761,38.2
2762,52.7
2763,58.2
2764,40.0
2765,47.7
2766,40.0
2767,41.0
2768,65.4
2769,60.7
2770,46.5
2771,33.7
2772,54.5
2773,55.4
2774,62.0
2775,29.0
2776,53.2
2777,64.0
2778,30.0
2779,40.0
2780,43.1
2781,47.7
2782,40.0
2783,43.3
2784,29.4
2785,58.1
2786,40.0
2787,40.0
2788,55.6
2789,45.5
2790,33.8
2791,51.6
2792,45.5
2793,52.1
2794,58.8
2795,62.0
2796,59.9
2797,54.2
2798,40.0
2799,54.8
2800,40.0
2801,53.6
2802,37.7
2803,40.0
2804,52.5
2805,40.0
2806,47.9
2807,25.0
2808,25.0
2809,62.6
2810,63.1
2811,61.0
2812,68.7
2813,62.0
2814,59.8
2815,55.2
2816,25.0
2817,40.0
2818,55.4
2819,49.4
2820,58.6
2821,40.0
2822,51.7
2823,40.0
2824,55.0
2825,48.9
2826,53.4
2827,47.5
2828,64.0
2829,40.0
2830,57.3
2831,40.0
2832,25.0
2833,52.2
2834,55.8
2835,40.0
2836,25.0
2837,49.5
2838,48.5
2839,25.0
2840,60.8
2841,55.4
2842,55.4
2843,48.1
2844,60.0
2845,60.6
2846,62.0
2847,63.2
2848,61.0
2849,62.0
2850,61.0
2851,59.7
2852,61.7
2853,60.2
2854,67.6
2855,60.0
2856,45.0
2857,41.0
2858,48.1
2859,49.0
2860,55.2
2861,38.5
2862,50.4
2863,59.5
2864,58.1
2865,41.7
2866,85.7
2867,60.9
2868,83.2
2869,45.6
2870,37.7
2871,40.9
2872,52.7
2873,51.8
2874,62.2
2875,55.1
2876,47.8
2877,47.9
2878,43.0
2879,38.9
2880,43.6
2881,46.1
2882,41.6
2883,56.0
2884,56.8
2885,62.5
2886,63.7
2887,69.0
2888,56.8
2889,39.8
2890,51.4
2891,42.4
2892,51.8
2893,48.6
2894,53.1
2895,76.9
2896,87.6
2897,38.2
2898,72.4
2899,46.8
2900,38.4
2901,45.9
2902,42.4
2903,51.2
2904,46.4
2905,47.1
2906,39.3
2907,48.2
2908,47.8
2909,49.4
2910,50.5
2911,55.3
2912,48.1
2913,41.0
2914,56.9
2915,36.9
2916,41.6
2917,88.4
2918,44.3
2919,53.5
2920,46.2
2921,37.6
2922,45.5
2923,49.5
2924,40.4
2925,41.8
2926,46.5
2927,48.7
2928,50.0
2929,51.7
2930,37.8
2931,39.5
2932,48.3
2933,54.3
2934,50.3
2935,47.2
2936,50.1
2937,61.3
2938,48.8
2939,50.7
2940,44.2
2941,40.5
2942,45.3
2943,45.7
2944,31.8
2945,49.0
2946,55.4
2947,46.3
2948,38.3
2949,49.5
2950,52.4
2951,49.6
2952,49.6
2953,78.1
2954,43.7
2955,44.4
2956,42.7
2957,49.6
2958,38.4
2959,41.9
2960,47.2
2961,50.3
2962,53.5
2963,44.9
2964,54.8
2965,76.9
2966,72.4
2967,45.0
2968,48.6
2969,49.8
2970,50.9
2971,37.2
2972,45.6
2973,44.1
2974,43.7
2975,56.9
2976,83.2
2977,77.2
2978,75.2
2979,44.3
2980,44.4
2981,50.0
2982,74.2
2983,42.7
2984,58.7
2985,47.3
2986,46.3
2987,47.7
2988,48.1
2989,41.1
2990,48.6
2991,40.0
2992,48.3
2993,44.6
2994,41.9
2995,48.2
2996,39.8
2997,50.1
2998,38.4
2999,46.2
3000,50.8
3001,45.8
3002,43.6
3003,49.1
3004,82.7
3005,56.9
3006,87.5
3007,39.7
3008,88.3
3009,38.5
3010,41.2
3011,57.4
3012,49.6
3013,36.2
3014,42.0
3015,50.8
3016,41.3
3017,42.3
3018,46.2
3019,42.2
3020,47.6
3021,43.3
3022,42.0
3023,45.5
3024,49.2
3025,65.2
3026,49.4
3027,52.4
3028,47.5
3029,42.1
3030,45.8
3031,39.6
3032,50.4
3033,41.3
3034,42.9
3035,43.0
3036,43.2
3037,45.1
3038,58.1
3039,49.3
3040,52.6
3041,54.8
3042,43.4
3043,45.3
3044,41.9
3045,42.6
3046,49.8
3047,54.1
3048,60.0
3049,44.8
3050,49.0
3051,47.3
3052,49.0
3053,46.6
3054,54.2
3055,50.9
3056,43.4
3057,47.6
3058,44.4
3059,48.2
3060,55.3
3061,54.3
3062,60.5
3063,53.5
3064,47.7
3065,43.3
3066,45.0
3067,46.1
3068,41.4
3069,42.6
3070,64.0
3071,41.9
3072,65.2
3073,48.1
3074,50.8
3075,45.2
3076,44.8
3077,52.6
3078,43.8
3079,45.0
3080,52.2
3081,48.5
3082,52.1
3083,47.0
3084,48.5
3085,46.6
3086,37.7
3087,42.6
3088,31.9
3089,48.1
3090,48.1
3091,57.3
3092,39.3
3093,49.8
3094,36.6
3095,78.6
3096,45.7
3097,47.9
3098,42.1
3099,42.7
3100,39.1
3101,67.5
3102,63.9
3103,42.0
3104,46.8
3105,39.5
3106,71.1
3107,50.3
3108,37.2
3109,49.0
3110,43.5
3111,68.1
3112,41.4
3113,45.9
3114,39.7
3115,59.6
3116,70.7
3117,44.6
3118,51.1
3119,42.5
3120,41.7
3121,45.5
3122,43.2
3123,36.9
3124,39.4
3125,52.3
3126,54.7
3127,39.4
3128,44.6
3129,46.4
3130,41.8
3131,25.0
3132,25.0
3133,25.0
3134,25.0
3135,25.0
3136,25.0
3137,25.0
3138,22.0
3139,25.0
3140,72.9
3141,62.0
3142,46.0
3143,47.7
3144,35.1
3145,50.4
3146,42.2
3147,38.7
3148,77.3
3149,51.2
3150,48.4
3151,40.7
3152,39.0
3153,51.0
3154,39.2
3155,63.8
3156,45.9
3157,51.0
3158,61.0
3159,44.4
3160,47.3
3161,55.8
3162,52.3
3163,71.7
3164,66.5
3165,42.3
3166,38.5
3167,48.0
3168,50.7
3169,39.7
3170,51.1
3171,45.9
3172,46.3
3173,47.9
3174,50.0
3175,43.8
3176,55.2
3177,41.9
3178,46.5
3179,48.1
3180,40.5
3181,51.7
3182,62.9
3183,39.9
3184,55.0
3185,43.3
3186,42.5
3187,53.1
3188,46.7
3189,47.0
3190,46.7
3191,68.9
3192,69.0
3193,37.0
3194,46.1
3195,51.3
3196,42.7
3197,33.2
3198,66.4
3199,50.4
3200,45.2
3201,39.1
3202,50.2
3203,42.1
3204,50.9
3205,69.5
3206,73.8
3207,51.1
3208,49.0
3209,42.9
3210,37.1
3211,39.5
3212,52.7
3213,45.1
3214,56.0
3215,58.8
3216,44.6
3217,45.8
3218,51.7
3219,41.1
3220,44.7
3221,52.5
3222,42.3
3223,47.3
3224,53.8
3225,43.2
3226,47.9
3227,48.2
3228,41.7
3229,49.5
3230,43.6
3231,51.0
3232,42.2
3233,41.8
3234,47.5
3235,47.1
3236,25.0
3237,15.0
3238,48.7
3239,46.9
3240,47.4
3241,50.5
3242,49.8
3243,52.1
3244,40.0
3245,56.4
3246,50.5
3247,43.5
3248,48.3
3249,45.1
3250,51.4
3251,42.1
3252,45.4
3253,51.1
3254,45.5
3255,59.3
3256,46.5
3257,41.7
3258,37.3
3259,46.6
3260,46.4
3261,51.5
3262,45.3
3263,40.9
3264,46.9
3265,44.7
3266,54.1
3267,58.8
3268,46.7
3269,47.6
3270,48.1
3271,44.5
3272,45.0
3273,37.3
3274,48.0
3275,47.8
3276,56.6
3277,40.2
3278,36.4
3279,49.0
3280,41.7
3281,39.4
3282,52.4
3283,36.1
3284,52.3
3285,47.6
3286,46.2
3287,44.2
3288,62.2
3289,84.7
3290,40.2
3291,34.0
3292,50.9
3293,47.9
3294,47.5
3295,61.0
3296,49.1
3297,48.0
3298,48.2
3299,39.9
3300,51.9
3301,43.5
3302,50.7
3303,49.4
3304,40.6
3305,45.3
3306,47.7
3307,44.5
3308,44.7
3309,46.3
3310,80.6
3311,50.6
3312,54.7
3313,38.8
3314,35.3
3315,48.6
3316,51.1
3317,49.8
3318,49.4
3319,54.5
3320,43.6
3321,47.5
3322,42.1
3323,48.7
3324,41.2
3325,53.5
3326,41.6
3327,46.7
3328,48.4
3329,55.0
3330,43.1
3331,86.0
3332,48.5
3333,44.3
3334,51.7
3335,39.8
3336,50.0
3337,44.0
3338,48.4
3339,55.2
3340,79.9
3341,47.3
3342,20.0
3343,43.5
3344,50.1
3345,54.3
3346,53.2
3347,40.6
3348,48.0
3349,48.2
3350,51.9
3351,50.7
3352,48.4
3353,41.2
3354,38.1
3355,53.1
3356,40.2
3357,53.5
3358,45.0
3359,54.3
3360,43.3
3361,47.5
3362,44.8
3363,41.5
3364,43.8
3365,58.1
3366,42.8
3367,46.9
3368,43.8
3369,84.6
3370,52.4
3371,56.9
3372,41.4
3373,38.8
3374,38.9
3375,46.9
3376,48.1
3377,54.9
3378,60.6
3379,55.7
3380,52.9
3381,54.1
3382,41.3
3383,51.7
3384,50.8
3385,47.3
3386,52.5
3387,44.8
3388,47.9
3389,42.5
3390,48.9
3391,55.1
3392,48.2
3393,52.0
3394,73.6
3395,47.7
3396,47.8
3397,45.4
3398,60.3
3399,60.5
3400,37.6
3401,41.5
3402,39.9
3403,48.5
3404,50.0
3405,55.8
3406,37.4
3407,46.4
3408,64.8
3409,38.2
3410,36.8
3411,50.7
3412,59.3
3413,47.5
3414,41.4
3415,43.9
3416,49.2
3417,49.9
3418,49.6
3419,68.4
3420,52.5
3421,30.0
3422,25.0
3423,25.0
3424,51.3
3425,25.0
3426,50.7
3427,54.9
3428,50.2
3429,43.9
3430,49.5
3431,38.8
3432,49.3
3433,45.7
3434,53.4
3435,64.9
3436,64.7
3437,46.1
3438,78.4
3439,40.1
3440,43.7
3441,49.5
3442,52.5
3443,44.1
3444,50.5
3445,67.5
3446,65.5
3447,52.0
3448,49.2
3449,52.3
3450,43.2
3451,43.4
3452,46.2
3453,44.4
3454,47.2
3455,44.9
3456,39.3
3457,46.5
3458,49.9
3459,50.5
3460,39.9
3461,53.2
3462,53.8
3463,51.8
3464,64.4
3465,51.5
3466,51.3
3467,42.8
3468,51.1
3469,66.4
3470,65.2
3471,46.1
3472,47.4
3473,43.8
3474,40.3
3475,41.8
3476,57.8
3477,45.6
3478,49.1
3479,47.9
3480,44.6
3481,54.2
3482,49.6
3483,46.5
3484,48.3
3485,50.1
3486,46.4
3487,47.5
3488,48.7
3489,47.7
3490,50.2
3491,43.7
3492,46.6
3493,42.7
3494,28.3
3495,38.6
3496,20.0
3497,20.0
3498,20.0
3499,55.3
3500,53.0
3501,47.7
3502,47.7
3503,84.6
3504,49.6
3505,35.2
3506,42.0
3507,42.1
3508,73.5
3509,50.3
3510,45.7
3511,43.8
3512,43.8
3513,46.0
3514,60.3
3515,37.3
3516,44.4
3517,46.8
3518,52.1
3519,39.7
3520,57.1
3521,57.9
3522,56.1
3523,55.6
3524,48.2
3525,42.5
3526,45.9
3527,81.8
3528,54.7
3529,50.2
3530,44.2
3531,76.3
3532,42.1
3533,46.5
3534,47.1
3535,55.8
3537,40.3
3538,42.0
3539,39.8
3540,42.0
3541,42.9
3542,40.6
3543,49.3
3544,33.7
3545,86.6
3546,50.5
3547,42.2
3548,39.3
3549,51.0
3550,46.5
3551,45.4
3552,70.1
3553,75.7
3554,48.0
3555,35.9
3556,57.6
3557,89.9
3558,40.0
3559,47.0
3560,51.9
3561,37.9
3562,44.1
3563,43.4
3564,52.7
3565,45.7
3566,51.2
3567,40.4
3568,42.4
3569,76.0
3570,81.5
3571,43.0
3572,51.2
3573,67.1
3574,49.5
3575,46.6
3576,81.7
3577,50.7
3578,44.3
3579,87.5
3580,22.0
3581,49.7
3582,50.3
3583,75.3
3584,46.9
3585,48.7
3586,78.8
3587,50.8
3588,39.9
3589,87.4
3590,91.1
3591,47.4
3592,54.9
3593,53.3
3594,44.4
3595,45.8
3596,46.9
3597,55.2
3598,83.6
3599,46.9
3600,49.1
3601,89.6
3602,40.3
3603,46.8
3604,51.6
3605,71.8
3606,42.5
3607,39.1
3608,48.3
3609,50.8
3611,41.1
3612,41.7
3614,25.0
3615,46.6
3616,66.0
3617,62.0
3618,56.0
3619,21.4
3620,39.8
3621,75.5
3622,49.3
3623,57.5
3624,46.2
3625,55.8
3626,56.8
3627,88.6
3628,54.8
3629,44.1
3630,54.2
3631,42.1
3632,55.7
3633,46.8
3634,54.9
3635,44.5
3636,49.8
3637,45.4
3638,83.1
3639,88.6
3640,59.1
3641,48.4
3642,39.1
3643,47.4
3644,66.8
3645,42.2
3646,44.2
3647,50.3
3648,43.1
3649,56.0
3650,71.5
3651,40.1
3652,49.4
3653,45.6
3654,35.4
3655,45.1
3656,50.3
3657,57.4
3658,46.7
3659,56.4
3660,48.5
3661,50.7
3662,57.3
3663,43.0
3664,51.2
3665,44.2
3666,49.6
3667,50.1
3668,60.3
3669,47.4
3670,37.6
3671,43.7
3672,53.8
3673,46.9
3674,50.7
3675,57.5
3676,44.1
3677,50.3
3678,54.0
3679,47.0
3680,41.9
3681,47.3
3682,48.8
3683,40.6
3684,50.0
3685,47.0
3686,39.3
3687,38.7
3688,45.4
3689,50.5
3690,44.7
3691,42.6
3692,48.1
3693,54.2
3694,55.7
3695,49.8
3696,50.6
3697,51.2
3698,60.6
3699,45.4
3700,48.3
3701,43.5
3702,53.2
3703,58.4
3704,47.5
3705,51.4
3706,45.4
3707,40.0
3708,36.8
3709,45.9
3710,49.3
3711,36.8
3712,65.8
3713,43.9
3714,36.4
3715,52.4
3716,53.6
3717,60.5
3718,52.2
3719,44.9
3720,47.0
3721,45.3
3722,41.5
3723,39.2
3724,37.3
3725,51.8
3726,55.2
3727,45.2
3728,39.8
3729,47.7
3730,36.4
3731,75.3
3732,53.8
3733,45.9
3734,36.7
3735,64.9
3736,40.0
3737,48.5
3738,49.0
3739,51.1
3740,55.6
3741,44.3
3742,53.9
3743,38.4
3744,48.6
3745,50.3
3746,45.3
3747,50.2
3748,52.1
3749,45.5
3750,41.3
3751,44.8
3752,44.4
3753,41.5
3754,40.6
3755,51.3
3756,60.3
3757,39.2
3758,47.8
3759,86.6
3760,37.5
3761,43.5
3762,41.0
3763,43.0
3764,47.4
3765,45.3
3766,46.7
3767,52.3
3768,46.1
3769,48.1
3770,63.2
3771,42.7
3772,54.5
3773,48.9
3774,57.3
3775,46.3
3776,48.7
3777,44.7
3778,44.3
3779,37.0
3780,50.6
3781,48.5
3782,45.6
3783,51.5
3784,47.6
3785,48.3
3786,45.2
3787,44.2
3788,88.8
3789,52.3
3790,48.0
3791,46.9
3792,50.1
3793,44.9
3794,58.5
3795,44.4
3796,46.5
3797,45.1
3798,46.0
3799,50.8
3800,51.3
3801,52.5
3802,47.4
3803,40.1
3804,46.5
3805,43.1
3806,60.3
3807,57.6
3808,53.7
3809,61.0
3810,58.3
3811,38.8
3812,45.5
3813,40.9
3814,54.9
3815,42.3
3816,60.5
3817,39.9
3818,44.4
3819,42.2
3820,67.4
3821,41.5
3822,82.4
3823,48.5
3824,41.7
3825,45.8
3826,47.6
3827,50.3
3828,48.4
3829,44.6
3830,45.2
3831,44.7
3832,43.4
3833,53.6
3834,51.1
3835,43.9
3836,57.9
3837,34.9
3838,52.2
3839,45.1
3840,48.8
3841,52.9
3842,51.0
3843,54.2
3844,47.2
3845,31.6
3846,42.3
3847,55.1
3848,39.8
3849,48.2
3850,36.2
3851,44.8
3852,48.6
3853,52.9
3854,46.6
3855,51.9
3856,47.4
3857,48.4
3858,40.7
3859,52.2
3860,39.1
3861,46.7
3862,43.5
3863,83.8
3864,55.6
3865,51.6
3866,38.7
3867,49.6
3868,50.3
3869,39.9
3870,46.0
3871,45.9
3872,56.4
3873,38.4
3874,40.8
3875,52.9
3876,40.4
3877,37.8
3878,40.5
3879,56.4
3880,43.2
3881,48.1
3882,46.7
3883,39.0
3884,58.4
3885,33.9
3886,38.4
3887,49.8
3888,42.0
3889,42.3
3890,50.0
3891,50.0
3892,50.0
3893,40.3
3894,45.9
3895,43.8
3896,57.5
3897,88.6
3898,44.5
3899,47.9
3900,54.0
3901,43.9
3902,47.5
3903,50.6
3904,44.8
3905,50.3
3906,41.8
3907,40.4
3908,53.6
3909,44.1
3910,53.5
3911,47.7
3912,42.8
3913,47.1
3914,49.6
3915,46.5
3916,36.6
3917,43.0
3918,54.5
3919,50.5
3920,48.4
3921,60.9
3922,39.2
3923,41.6
3924,39.7
3925,34.7
3926,50.1
3927,55.5
3928,57.3
3929,46.4
3930,55.3
3931,42.3
3932,38.0
3933,45.4
3934,50.7
3935,50.2
3936,51.0
3937,45.1
3938,59.7
3939,39.3
3940,49.7
3941,48.8
3942,54.6
3943,48.9
3944,51.2
3945,41.7
3946,47.7
3947,49.3
3948,44.2
3949,50.0
3950,39.8
3951,43.4
3952,52.2
3953,47.3
3954,37.0
3955,42.5
3956,59.9
3957,43.1
3958,48.2
3959,52.7
3960,46.5
3961,69.6
3962,60.1
3963,41.1
3964,48.2
3965,49.0
3966,52.3
3967,80.5
3968,47.9
3969,53.3
3970,49.9
3971,37.5
3972,51.6
3973,64.2
3974,39.8
3975,49.4
3976,72.2
3977,49.7
3978,44.6
3979,56.0
3980,53.8
3981,36.3
3982,48.4
3983,44.9
3984,48.3
3985,52.1
3986,48.2
3987,47.3
3988,45.7
3989,40.3
3990,54.7
3991,36.0
3992,54.8
3993,39.4
3994,49.1
3995,49.4
3996,36.7
3997,38.9
3998,40.1
3999,56.3
4000,40.5
4001,44.9
4002,45.0
4003,59.8
4004,42.3
4005,53.1
4006,38.0
4007,44.1
4008,41.3
4009,39.5
4010,53.9
4011,39.0
4012,54.9
4013,55.9
4014,45.6
4015,40.8
4016,45.7
4017,43.7
4018,51.1
4019,43.0
4020,53.8
4021,42.3
4022,52.5
4023,44.6
4024,35.5
4025,68.4
4026,50.3
4027,37.0
4028,65.7
4029,48.4
4030,49.4
4031,44.5
4032,44.9
4033,45.7
4034,41.4
4035,39.8
4036,48.0
4037,49.7
4038,43.0
4039,43.6
4040,54.4
4041,51.9
4042,41.5
4043,48.3
4044,47.9
4045,51.2
4046,49.0
4047,46.8
4048,66.3
4049,49.8
4050,48.3
4051,48.2
4052,46.2
4053,42.9
4054,45.6
4055,50.5
4056,40.8
4057,53.4
4058,46.9
4059,45.6
4060,41.1
4061,39.7
4062,52.6
4063,42.8
4064,38.4
4065,50.2
4066,33.7
4067,45.5
4068,40.7
4069,45.7
4070,47.9
4071,46.8
4072,51.2
4073,42.4
4074,50.7
4075,38.6
4076,51.6
4077,44.7
4078,46.4
4079,47.7
4080,41.2
4081,41.7
4082,49.2
4083,39.5
4084,45.4
4085,47.7
4086,60.6
4087,45.8
4088,44.0
4089,47.0
4090,41.8
4091,55.8
4092,57.4
4093,49.6
4094,43.9
4095,36.4
4096,76.4
4097,46.1
4098,37.8
4099,51.1
4100,48.4
4101,47.3
4102,38.4
4103,40.2
4104,52.2
4105,57.0
4106,42.2
4107,39.9
4108,40.2
4109,51.3
4110,44.3
4111,46.2
4112,47.7
4113,41.2
4114,43.9
4115,41.5
4116,49.0
4117,44.4
4118,37.8
4119,45.0
4120,60.7
4121,48.1
4122,49.7
4123,52.9
4124,48.1
4125,50.6
4126,53.6
4127,53.8
4128,56.3
4129,50.3
4130,44.9
4131,51.2
4132,38.9
4133,42.4
4134,54.5
4135,50.0
4136,51.3
4137,45.8
4138,53.5
4139,51.4
4140,55.9
4141,53.8
4142,43.5
4143,43.8
4144,46.7
4145,42.0
4146,44.3
4147,44.4
4148,47.7
